GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
APOL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214186,0.0,0.0,0.0,0.0,0.0,0.0
APOL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL2,0.0,0.0,0.0,0.0,0.00422156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOL1,0.000935211,0.0,0.0,0.000532239,0.0,0.000464561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011716,0.0,0.0,0.0,0.0,0.0,0.0
NOS1,0.0,0.0,0.00348913,0.0,0.00250194,0.00184129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00337741,0.0,0.0,0.0,0.0,5.26611e-05,0.000277237
NOS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOS3,0.280611,0.171815,0.0,0.20745,0.118866,0.143469,0.448433,0.43,0.267258,0.382525,0.555931,0.398114,0.364877,0.0967765,0.241468,0.161938,0.312615,0.376752,0.174246,0.0586597
POMT1,0.0,0.0,0.0,0.0,0.00377746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271448
LCP2,0.0,0.0,0.0,0.0,0.0089109,0.00437908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00995817,0.0,0.0,0.0,0.0,0.0,0.0
LCP1,0.00596718,0.0,0.0115761,0.0,0.0055199,0.00271087,0.0,0.0,0.00018114,0.00534754,0.0,0.000999447,0.00375914,0.0196779,0.0,0.0,0.000545505,0.00525094,0.00116837,0.0056403
DDX10,0.0,0.006178,0.0,0.0,0.0165589,0.00976074,0.00340661,0.00911397,0.0087269,0.00603827,0.00135139,0.00403746,0.0050868,0.0440746,0.017249,0.0,0.0118223,0.00632484,0.000777006,0.00593633
MIR125B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6557,0.0,0.0,0.0,0.0,12.3091,0.0,0.0,0.0,0.0,0.0,0.0
NLGN4Y-AS1,0.0,0.0,0.0,0.0,0.0,0.0291187,0.0,0.0,0.0467055,0.0,0.050566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPP14,0.950947,0.59773,0.0,0.846454,1.14406,1.34341,0.939816,0.917872,1.01029,1.14352,1.07055,1.2189,0.732103,0.669929,1.00741,0.790626,0.834585,1.02442,0.791473,0.714752
MIR4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARS2-AS1,0.0129415,0.0,0.0,0.0270419,0.0,0.011764,0.0305999,0.0335471,0.00802579,0.00888528,0.0348005,0.0441674,0.0413099,0.0134,0.0157597,0.0,0.0542676,0.034911,0.0455375,0.0108475
MIR4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.304,0.0,0.0,0.0,0.0,195.944,0.0,0.0
MIR4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCM1,0.0250582,0.0360482,0.0,0.0478334,0.0753144,0.0664161,0.043654,0.0800257,0.0689559,0.0650295,0.0913575,0.044819,0.103074,0.357912,0.110906,0.0545889,0.0315594,0.0851496,0.0763365,0.145735
GCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00824154
URGCP,0.0,0.0,0.0,0.0,0.00822723,0.0,0.00282411,0.0,0.0,0.0,0.00390155,0.00333659,0.0,0.0030565,0.0,0.0,0.0,0.00521693,0.0102643,0.0
SMAGP,0.0,0.0,0.0459302,0.0385734,0.135026,0.0221998,0.0,0.0656552,0.0,0.0173686,0.0680295,0.0280789,0.0318602,0.00317237,0.015195,0.0,0.0,0.0455046,0.022037,0.0
LOC152217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG10L,0.0,0.0,0.0,0.0,0.00855594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC148696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLT2,0.305381,0.411501,0.0,0.257968,0.432545,0.497141,0.299866,0.359415,0.297772,0.346777,0.247321,0.308099,0.276755,0.0885741,0.309841,0.309449,0.230564,0.313894,0.143319,0.2159
XYLT1,0.0211119,0.0302918,0.0,0.0267477,0.0186071,0.0170467,0.0246715,0.0220585,0.0211318,0.0218342,0.0229055,0.0122536,0.0205477,0.0544178,0.00979773,0.0127482,0.0344013,0.0244985,0.0181251,0.0134878
TESK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESK2,0.0,0.0,0.0,0.0,0.010332,0.0,0.0,0.0237164,0.0,0.00502797,0.0,0.0,0.0141144,0.011528,0.0,0.00511357,0.0,0.0,0.0,0.00617687
ARFIP2,0.0,0.0112395,0.0189428,0.0,0.0120552,0.00888123,0.0,0.00827608,0.0158512,0.0,0.0182562,0.0,0.00821831,0.010081,0.0,0.0178624,0.0161081,0.00574278,0.0,0.00809184
LOC284385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000478108,0.0,0.0,0.0,0.0,0.00226084,0.0,0.0,0.0,0.0,0.0,0.0
SNHG7,0.0,0.0570659,0.0,0.0,0.0450629,0.0551176,0.0301664,0.387119,0.10819,0.111681,0.0702471,0.170838,0.133737,0.136948,0.124224,0.0502701,0.01395,0.0585953,0.136287,0.0387752
ITPKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPKC,0.0,0.0116018,0.0,0.00349706,0.019699,0.0122219,0.0032007,0.0384642,0.0613871,0.0317143,0.0532334,0.0420602,0.0608146,0.0520291,0.0566499,0.0599407,0.0720822,0.086013,0.0358244,0.0779854
ITPKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGEA5,0.0486638,0.142318,0.718296,0.0390402,0.260023,0.411936,0.118235,0.468885,0.269103,0.421268,0.214824,0.335427,0.350677,0.549721,0.166899,0.251271,0.217512,0.295771,0.226059,0.192466
PDE5A,0.0,0.0,0.0,0.0,0.0120664,0.0029598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKM,0.0,0.0,0.0,0.0,0.0142828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053225,0.0,0.0,0.0,0.0,0.0,0.0
ITPK1,0.0646127,0.063912,0.140805,0.025698,0.0820111,0.047421,0.0775969,0.103751,0.116795,0.157589,0.108415,0.162265,0.0709713,0.265731,0.0985515,0.0597168,0.134187,0.0566977,0.111211,0.0683427
MIR518A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121L12,0.0,0.0,0.0,0.0,0.00923072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR518A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST3H3,0.0,0.0,0.0,0.0,0.0344858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP170,0.0,0.0027886,0.00631009,0.0,0.00299758,0.0,0.0,0.0,0.000973844,0.0021585,0.0,0.0127128,0.0,0.00305639,0.0,0.00626258,0.0,0.00565405,0.00527714,0.00757139
SNHG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMTD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388278,0.0,0.0181125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000591671,0.0
CHAD,2.74861,3.28303,0.0,3.24891,6.4497,6.79345,4.17112,3.71791,3.914,3.889,3.62435,3.69654,3.25302,3.07832,2.79672,4.22899,4.2543,3.9302,3.22156,4.11466
DIEXF,0.00258633,0.0,0.00504585,0.00268146,0.00119669,0.0011747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXD4,0.0,0.00516973,0.0,0.00311588,0.00277306,0.010895,0.0,0.0547309,0.0145614,0.0120902,0.00394599,0.026994,0.0188861,0.00951022,0.0216138,0.00410415,0.00493327,0.0,0.0207613,0.014877
MXD3,0.0173969,0.0750917,0.0,0.0634149,0.0241319,0.0434761,0.024788,0.0166857,0.0319491,0.0353699,0.0230882,0.0147469,0.0385579,0.00449162,0.0735463,0.029942,0.0432614,0.0385951,0.00757707,0.0
LOC158376,0.0,0.0,0.0,0.0,0.0146895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117212,0.0,0.0,0.0,0.0,0.00352038,0.000957258
MXD1,0.00816768,0.0342662,0.0,0.0165113,0.0408954,0.0487876,0.00948941,0.0653944,0.0738231,0.0744166,0.0215834,0.055798,0.0499308,0.142812,0.0452366,0.0379594,0.0901804,0.0386345,0.116897,0.0577211
MED23,0.0,0.00419088,0.0,0.0,0.00449908,0.00220896,0.0,0.00614455,0.0147343,0.0,0.00318951,0.0136802,0.00917958,0.0376466,0.0,0.0,0.0119781,0.00426462,0.0168164,0.00401338
ASL,0.0,0.0106582,0.0,0.0,0.0129502,0.00623372,0.00583287,0.0077538,0.0,0.0253368,0.0080425,0.0204636,0.0153036,0.123749,0.00729376,0.0499644,0.0100363,0.0215306,0.0210782,0.0200915
ATP6V0B,0.0,0.0,0.0517514,0.0,0.0127532,0.0503061,0.0,0.0939741,0.0179547,0.0198789,0.0194656,0.0643526,0.0181591,0.476592,0.0,0.00566166,0.0,0.052114,0.0755349,0.0
ATP6V0C,0.0,0.0226445,0.0,0.0,0.0240272,0.0,0.010226,0.0291041,0.0,0.0,0.0,0.0151118,0.0283438,0.0,0.0135175,0.0186034,0.0,0.0,0.0,0.0186081
LOC100862671,0.34931,0.350582,0.0,0.236334,0.463566,0.209954,0.224184,0.857103,0.639599,0.869718,0.715939,0.588147,0.795934,0.16026,0.608657,0.935979,0.507948,0.776113,0.53601,0.291847
COL5A2,0.0,0.0,0.0,0.00165133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A3,0.0,0.00308957,0.0,0.00372154,0.013483,0.00651698,0.00342513,0.0500355,0.0410808,0.0574465,0.0773404,0.0362032,0.0607357,0.0199602,0.025743,0.0464162,0.0500909,0.0564025,0.0386015,0.0324853
LAMP5,0.0,0.0,0.0,0.0,0.00578498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053136,0.0,0.000506783,0.000578139,0.0,0.0,0.0,0.00209556
COL5A1,0.0026014,0.00223977,0.0,0.00134855,0.00251675,0.00354463,0.00248662,0.0,0.00312701,0.00346173,0.00169474,0.00312112,0.00407104,0.0017844,0.00465887,0.0,0.00212092,0.00339866,0.0,0.0
LAMP3,0.0,0.0,0.0,0.0,0.00315387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMP2,0.0120619,0.00520029,0.0,0.00940308,0.00814594,0.00525266,0.0114891,0.0038242,0.0,0.0,0.00396969,0.0101831,0.00379975,0.0,0.0,0.0,0.00496284,0.0,0.0,0.00498858
LAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT10,0.0236309,0.0458454,0.401183,0.0521923,0.292596,0.185193,0.0900492,0.168516,0.243862,0.230268,0.124394,0.402267,0.230728,0.734169,0.127766,0.303259,0.349923,0.358654,0.270907,0.258944
LOC100129175,0.0,0.0206436,0.0,0.0,0.0055186,0.00542625,0.0,0.0154257,0.00738167,0.0,0.0,0.0,0.0228231,0.0,0.0217673,0.0,0.0299566,0.021405,0.0,0.0199768
ALDH2,0.0124514,0.0,0.023897,0.0,0.000478863,0.00754556,0.0,0.0728674,0.0346993,0.0164197,0.0,0.023143,0.00794162,0.127366,0.00144184,0.0432075,0.0208579,0.00235895,0.0114166,0.0340923
C18orf8,0.0,0.010298,0.0,0.0063548,0.00544546,0.00553187,0.0,0.0,0.00883705,0.016306,0.0,0.0149863,0.0227706,0.0900521,0.0,0.0112569,0.00996187,0.0,0.0106884,0.0
DUSP5P1,0.0848258,0.0651124,0.363591,0.103124,0.0392185,0.115634,0.0805163,0.0483225,0.104084,0.0704175,0.056413,0.074651,0.0478135,0.034083,0.0171002,0.0194959,0.0391407,0.0754441,0.0328952,0.0235405
UQCR10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCR11,0.0376934,0.0653692,0.0,0.0,0.0,0.00856923,0.00295303,0.0,0.0119044,0.0,0.0258104,0.0216368,0.0121699,0.00807886,0.0232154,0.0,0.0,0.0115109,0.00560328,0.0
RPRD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPRD1B,0.011668,0.0301805,0.0,0.0090947,0.0728568,0.0424055,0.0250113,0.210733,0.0849728,0.0666327,0.0230268,0.0853459,0.106555,0.0,0.0315374,0.0199611,0.0239912,0.015395,0.0252431,0.0144717
ASAH1,0.0,0.0,0.0,0.0,0.00409502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAH2,0.0,0.0,0.0585651,0.0,0.00936857,0.0,0.0,0.0,0.0,0.0,0.0,0.0114773,0.00643337,0.0418968,0.0,0.0,0.0,0.0,0.00442651,0.0
KLKP1,0.184914,0.381526,0.0,0.219,0.288094,0.388964,0.270456,0.340573,0.207171,0.458735,0.385023,0.253775,0.45151,0.0361246,0.22969,0.328262,0.438838,0.42937,0.166605,0.118571
ZNF69,0.0,0.0,0.0,0.00767239,0.0271111,0.0333379,0.0,0.0477919,0.00914531,0.0404991,0.0,0.039737,0.0187911,0.0608161,0.0179223,0.0306823,0.0,0.0132615,0.0259109,0.0616798
FAM227B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM227A,0.00846928,0.00729041,0.0,0.00329165,0.00587839,0.00576987,0.00101246,0.00265283,0.00635362,0.00422023,0.00275476,0.00355385,0.0,0.00077436,0.00252564,0.0,8.61999e-05,0.00184144,0.00287665,0.00173843
MIR205HG,0.0,0.0,0.0,0.0163924,0.0142789,0.0,0.0143759,0.0,0.0406541,0.0225057,0.0,0.0362235,0.0,0.437579,0.0195294,0.0,0.0546566,0.0295036,0.312672,0.0537671
APOC1P1,0.0,0.0434075,0.0,0.0,0.135504,0.0450239,0.0,0.108557,0.0344931,0.0,0.0,0.148772,0.00847114,0.239293,0.0740198,0.111585,0.0921267,0.113058,0.0,0.133579
KIAA1704,0.0,0.0,0.0341353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2W1,0.0101768,0.0,0.0,0.0053053,0.018819,0.0138737,0.00965234,0.0261501,0.0125159,0.0346402,0.0407016,0.0,0.0258505,0.0315585,0.0,0.000878517,0.0169399,0.0,0.0444756,0.0254546
ADM5,0.0,0.0,0.0,0.0029209,0.010352,0.0050887,0.0212186,0.0,0.00690709,0.0229402,0.0,0.0254086,0.010687,0.0468646,0.0,0.0116247,0.0,0.010014,0.00981036,0.00935414
LOC440600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026751,0.0,0.000174166,0.0,0.000319707,0.0,0.0,0.000208074,0.0003063,0.0,0.0
CETP,0.0,0.0,0.0,0.0,0.0130389,0.0192385,0.0199915,0.0367083,0.070248,0.0388856,0.0475943,0.0321576,0.00902715,0.182733,0.0430487,0.00982525,0.023741,0.0127328,0.0622232,0.0
MIPOL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00608836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLJ22447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155125
DHODH,0.634612,0.132864,0.0,0.29562,0.511229,0.559265,1.11326,0.696749,0.560745,0.509698,0.479876,0.565908,0.494062,0.337814,0.273411,0.179077,0.311623,0.410732,0.302165,0.296301
NCAPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00304574,0.0,0.00322925,0.00316196,0.0,0.00303073,0.0,0.0,0.0,0.0,0.0,0.0,0.00397889
CIAO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPANXN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP4,0.16673,0.290791,0.862637,0.192044,0.13169,0.232747,0.27363,0.220412,0.0811851,0.239151,0.180942,0.189401,0.20421,0.0188454,0.233699,0.0443594,0.0832152,0.0960588,0.0704176,0.0301609
TRPM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPM4,4.40688,4.47805,0.0,6.20901,3.12318,5.78403,4.92193,4.54117,6.52404,4.74146,4.80151,3.72482,3.4314,2.10018,5.46491,1.85269,2.95538,3.49905,1.58672,2.6272
TRPM5,0.0,0.00495439,0.011152,0.0,0.0106317,0.00783163,0.00273756,0.00728116,0.0174323,0.0,0.0,0.0129313,0.0217114,0.0355434,0.00345098,0.00786313,0.00945017,0.00505327,0.00497183,0.0142521
TRPM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158832,0.0,0.000316863,0.000450121,0.0,0.000387139,0.0,0.0,0.0,0.0,0.0,0.00218618
TRPM7,0.0,0.0,0.00820274,0.0,0.0,0.000954012,0.0,0.00011962,0.000315144,0.000232585,0.0,0.0,0.0,0.00409785,0.000626378,0.0,0.0,0.000180908,0.000451037,0.000547707
TRPM1,0.0,0.00335029,0.0,0.0,0.00369434,0.00353426,0.0,0.00244974,0.0199817,0.0197095,0.0,0.000241404,0.00259301,0.0193504,0.00232733,0.00662882,0.00636574,0.0,0.0319429,0.00160084
TRPM2,0.0,0.0,0.0,0.0,0.00349208,0.00514294,0.00360323,0.00297056,0.00227629,0.00251997,0.0,0.0,0.0,0.0,0.00225804,0.00257149,0.00308677,0.0,0.0,0.0
TRPM3,0.00375712,0.00647872,0.0,0.00585503,0.0574594,0.0307706,0.0125739,0.0556885,0.0703668,0.0628213,0.0418256,0.109773,0.0354727,1.17617,0.0472848,0.0743641,0.101578,0.0690808,0.136149,0.0557936
SULT1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175131,0.00251816,0.00138941,0.0,0.00232621,0.0026062,0.00150973,0.0,0.0,0.000617249,0.0,0.00101953,0.0
METRN,0.0239671,0.0833159,0.0,0.0252473,0.110628,0.0545051,0.0224154,0.289745,0.0461569,0.153307,0.0,0.0554715,0.187581,0.0,0.0298207,0.119353,0.103668,0.178577,0.0,0.0821015
PARP1,0.0452796,0.0780743,0.307601,0.0588148,0.045814,0.0488536,0.129437,0.161317,0.102993,0.212836,0.0781482,0.0955126,0.146401,0.0322352,0.118947,0.0696905,0.0604875,0.0298554,0.0543461,0.0514628
FAN1,0.0383195,0.0633405,0.0718439,0.0581749,0.0698243,0.0906781,0.0525657,0.205045,0.138571,0.240927,0.122592,0.153119,0.153244,0.232711,0.0635502,0.114261,0.184994,0.1646,0.144236,0.165562
EPN3,0.0747237,0.113982,0.0,0.0597334,0.0850762,0.141007,0.104055,0.142021,0.101135,0.0965192,0.120967,0.239294,0.126684,0.0325902,0.107009,0.0983158,0.0472637,0.0657105,0.0447587,0.0190079
EPN2,0.0,0.00620335,0.0,0.0037375,0.0259014,0.0141709,0.00419533,0.0151579,0.0323025,0.0144645,0.0,0.0444869,0.0181004,0.132481,0.0129463,0.0196622,0.046579,0.0378742,0.0656056,0.0475277
LOC100506599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFDP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000672623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFDP2,0.00956924,0.00952367,0.0,0.00744016,0.030998,0.0163,0.0102934,0.0315026,0.0474247,0.0270449,0.0155768,0.0388378,0.0359306,0.143043,0.0214157,0.024382,0.0565377,0.0319324,0.0525317,0.0373435
TFDP1,0.242011,0.209012,0.485268,0.32286,0.228253,0.175954,0.142386,0.360119,0.338793,0.203985,0.231947,0.241068,0.288655,0.0900302,0.240153,0.213706,0.0724123,0.301581,0.135225,0.201584
EIF3C,0.0,0.00214964,0.00402295,0.00655363,0.0,0.0,0.0030318,0.0,0.0311572,0.0308225,0.0118731,0.0210492,0.0,0.00334726,0.0395124,0.105224,0.0345343,0.072424,0.0120981,0.113208
MIS18A,0.0,0.0270299,0.0,0.0163394,0.0360564,0.0212857,0.0,0.0918137,0.175674,0.0756348,0.0,0.11589,0.0701098,0.32375,0.0286581,0.0218094,0.0395621,0.113225,0.0414476,0.0263006
OR5AC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS4,0.0,0.0,0.0,0.0,0.0108444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS3,0.00636266,0.0164706,0.0,0.00330757,0.0235586,0.0376059,0.0181875,0.0397437,0.0309626,0.0214223,0.0160804,0.0811895,0.0311097,0.0269556,0.0344549,0.0253711,0.0104856,0.0112164,0.017927,0.0
BCAS1,0.0,0.00564113,0.0,0.00340056,0.0181501,0.00297152,0.0,0.000415405,0.0,0.0,0.00431189,0.0184206,0.00824985,0.0337298,0.0,0.0134474,0.0,0.0,0.0116722,0.0
PABPC1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000784514,0.000717444,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00530213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD83,0.0,0.0,0.0,0.0,0.0141003,0.00923977,0.00482106,0.00653037,0.00625107,0.0,0.0,0.0,0.00645562,0.0,0.0,0.0210631,0.0,0.0,0.0,0.0
