GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
SRA1:NM_001253764,4.66613e-05,0.0,0.0,0.0172417101,0.0127847859,0.0258431535,0.028348313,0.0424955838,0.0904603652,0.0833561631,0.1585405869,0.0136258879,0.1174793353,0.0446307515,0.0175502801,0.1160613201,0.1083295083,0.1490826222,0.1064250342,0.0750846827
RGAG4:NM_001024455,0.0,0.0,0.0,0.0003841513,0.0013685,0.0016799646,0.0019038272,0.0163713858,0.0007839613,0.003471552,0.0043095996,0.0045731408,0.0013957418,0.0072409511,0.0008873969,0.0041276876,0.0018216945,0.0032463975,0.0126221776,0.0067188622
TUBA1C:NM_032704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140061211,0.0
PRKCI:NM_002740,0.0,0.0,0.0,0.0,0.002116,0.0041556997,0.0,0.0,0.0082964451,0.0,0.0029976493,0.0025687688,0.002874019,0.0094241812,0.0,0.0036421733,0.0,0.0,0.0,0.0
SNX1:NM_001242933,0.0083924612,0.0144717043,0.0491855356,0.0247085296,0.0,0.0152765342,4.13e-08,0.0,0.0,0.0,0.0091275292,0.0219788745,0.0,0.0331784334,0.0,0.0,0.0091345451,0.0073146162,0.0,0.0
ZSCAN16:NM_025231,0.0,0.0,0.0,0.0,0.0091879791,0.0090470652,0.0186849606,0.0131857572,0.0126088,0.0697975199,0.0,0.068637171,0.0514954433,0.0,0.0,0.0280592275,0.0,0.0365782997,0.0177899675,0.0
ACOT6:NM_001037162,0.0,0.0,0.0,0.0,0.0245327399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIL4:NM_139126,0.0,0.0,0.0,0.0,0.0084841837,0.0,0.0043555431,0.0,0.0014061777,0.0,0.0,0.0005188729,0.0,0.0144326118,0.0,0.0063228413,0.0,0.0081539086,0.0086164184,0.0007634939
TEDDM1:NM_172000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063215289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM117A:NM_030802,0.0693607124,0.188286023,0.0,0.1755925736,0.3115035803,0.2971739179,0.2209142876,0.1399179687,0.1095856377,0.208939408,0.2111828364,0.2636674718,0.1886741236,0.2150536729,0.2459221232,0.129942382,0.1565737986,0.2736058199,0.2856282634,0.165141443
BANK1:NM_001083907,0.0,1.83962e-05,0.0,1.09435e-05,1.00098e-05,9.7114e-06,1.06794e-05,1.30431e-05,1.2306e-05,0.0842604913,1.34047e-05,1.17841e-05,0.0649594227,0.1300803934,1.20454e-05,0.0867939385,1.63265e-05,1.81916e-05,1.2533e-05,1.67283e-05
NDUFA8:NM_014222,0.0332134311,0.0289823611,0.0,0.017616026,0.0765738005,0.0302315801,0.0153879575,0.0,0.0878749139,0.0243236079,0.0476371643,0.0,0.0220626413,0.0,0.084185414,0.0241155187,0.0295124103,0.0,0.0,0.0289717381
MAPK1:NM_138957,0.0164970369,0.0017862708,0.0,0.0006171925,0.0011030108,0.0042598166,0.0003886573,0.007354998,0.003447988,0.0107578616,0.0037377962,0.0018963024,0.0,0.0249080733,0.0,0.0033759037,0.0033112545,0.0117898649,0.0,0.0046410249
FABP12:NM_001105281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128224465,0.0,0.0,0.0,0.0,0.0,0.0
SPCS1:NM_014041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487614767,0.0,0.0,0.0,0.0,0.0,0.0488762974,0.017201502,0.0,0.0,0.0,0.0,0.0
ADORA2B:NM_000676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088205474,0.0,0.0,0.0,0.0
MIR941-3:NR_030639_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2018751814,0.0,0.0,0.0,0.0,0.0,0.0005095632,0.0,0.0,5.95499e-05,0.0,0.0,0.0
CCR1:NM_001295,0.0,0.0008296219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005860804,0.0,0.0,0.0,0.0031262767,0.0,0.0,0.0,0.0,0.0089982522,0.0
KDM3B:NM_016604,0.149058521,0.1758155414,0.0,0.1310870647,0.1614158713,0.1817719416,0.250726574,0.1792582345,0.1054774733,0.2116952569,0.1353646047,0.1598131469,0.2030859727,0.3277562024,0.1752770522,0.1279125622,0.1510681016,0.1528906856,0.0922705559,0.0835409424
NBPF4:NM_001143989,0.0,0.0080431794,0.0,0.0,0.0,0.0042324784,0.0,0.0059673679,0.0057126774,0.0,0.0,0.0,0.0,0.0625501293,0.0,0.0064208952,0.0077339614,0.0082814912,0.0162505037,0.0
G3BP1:NM_198395,0.0,0.0136739621,0.0,0.003956152,1.827e-07,0.0322729666,0.0035841682,0.0416476443,0.0197616481,0.0552762498,0.015949785,0.022897256,0.0412621163,0.0378990345,0.0095736624,0.0222237625,0.0,0.0140770201,0.0,0.026840502
LRWD1:NM_152892,0.4393584744,0.5092497296,0.0,0.2347235444,0.6192188501,0.579503967,0.5180680643,1.2205368351,1.4784944994,1.1691511959,0.9659077756,0.9901551345,1.028626496,1.7562681994,0.5262494325,0.5704945099,1.0807744362,1.0811556137,0.8627899249,0.8496539446
CPB2-AS1:NR_046226,7.3432e-06,6.4148e-06,1.48568e-05,3.7607e-06,0.0149728886,3.3593e-06,3.6016e-06,0.0369406318,4.3404e-06,4.8016e-06,4.6712e-06,4.1468e-06,4.9309e-06,0.0534085026,4.3857e-06,4.9437e-06,5.7822e-06,0.0285327009,6.1352e-06,6.1249e-06
CRB3:NM_139161,0.802320831,0.9842210074,0.0,0.5913500302,0.457493747,0.4400431916,1.0155978002,1.1872171568,0.7867964818,1.2061332094,0.9349400937,0.7778366086,0.7843629194,0.1475626206,0.9241972968,0.50321931,0.305880203,0.5268302538,0.3192836816,0.3029146663
BRD8:NM_139199,0.0276999446,0.0525358322,0.0,0.0489287208,0.156312391,0.1585541393,0.0743823451,0.2630660443,0.1108512851,0.2194060634,0.1602111414,0.1757264003,0.2335702215,0.0815312983,0.2361251671,0.0947171549,0.0666296757,0.1406608874,0.1006103093,0.0727215703
PRAF2:NM_007213,0.0402406896,0.0698256994,0.0,0.0634022392,0.074329838,0.0365963945,0.0755644834,0.1601280856,0.1020784902,0.1271403563,0.0414980874,0.173586101,0.1562945097,0.0732376636,0.0745379892,0.3122794341,0.0688661265,0.0370168539,0.1979985912,0.188115764
ZMYND15:NM_032265,0.0202921511,0.0087519364,0.0,0.0,0.0046839253,0.0046036503,0.0,3.015e-07,0.0249769788,0.0345689844,0.0406222399,0.0402737482,0.0516068678,0.0135520981,0.086146811,0.0701583985,0.0591780985,0.0452693161,0.0,0.0
C3orf38:NM_173824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080951599,0.0,0.0,0.0,0.0,0.0045510237,0.0,0.0,0.0006089489,0.0,0.0,0.0
LIMS2:NM_001256542,0.0,0.0359815643,0.0,0.0072463212,0.0166646795,0.0126015215,8e-09,0.0901436394,0.0689689553,0.0,1.64e-08,0.1421287129,0.0386294106,0.1220704268,0.0,0.0,0.0116552727,0.0500032583,0.0,2.282e-07
CDK16:NM_033018,0.0,0.0,0.0,0.0,2.12e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.672e-07,0.0,0.0053450613,0.0,0.0,0.0,0.0,0.0,0.0019335964
COLQ:NM_080539,0.2218027253,0.1982506163,0.0,0.2968815609,0.0009761871,0.1196956126,0.188287846,0.0959934993,0.2080478717,0.0474232388,0.2307657016,0.2182248886,0.2053822271,1.8e-09,0.075395298,0.0295525851,8.33901e-05,4.76334e-05,0.0650228274,2.63e-08
RPS11:NM_001015,0.0,0.0419398945,0.0,0.0512112895,0.0,0.0,0.1090858798,0.2434997646,0.3316311306,0.1835602625,0.0,0.1721555175,0.1959433471,0.0252736288,0.0623049353,0.1074823822,0.2215703417,0.1927656891,0.0,0.0
PLK5:NM_001243079,0.0617620542,0.0534029312,0.0,0.0451492358,0.0342548203,0.0505260399,0.0818285194,0.0559300051,0.0546183803,0.0677234135,0.0414450392,0.0496064121,0.023630871,0.0372906292,0.0676134932,0.1199822236,0.087911702,0.0443471833,0.0325538293,0.0206838663
LSM5:NM_001139499,0.0,0.0,0.0,0.0,0.0,3e-10,0.0,0.0,3e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079925569,0.0,0.0,0.0
ACOT9:NM_001033583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085892367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC18:NM_152686,0.008741757,0.0150646893,0.0,0.0113440459,0.0142887361,0.0178691716,0.0230676017,0.0330876907,0.034332287,0.0146183055,0.0103373595,0.0073614899,0.0054904294,0.0135062459,0.0209443667,0.0447273935,0.0,0.0153100462,0.0037698383,0.0108122014
EME2:NM_001257370,0.0,0.0197574967,0.0,0.0,0.0105007623,0.0103449803,0.0,0.0,0.0436362521,0.0322075705,0.0,0.0525457811,0.0,0.11847173,0.0141169281,0.1452504365,0.0392182504,0.0422033023,0.0,0.0582996427
LCE5A:NM_178438,0.0,0.0,0.0,0.0,0.0159039353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDK1:NM_001079653,0.0,0.0,0.0,0.0,2.25e-08,0.0,0.0034982415,0.0,0.0002989455,0.0,0.0,0.0,0.0,0.00390565,0.0,0.000315576,0.0,0.0,0.0004258082,0.012580199
PEX5:NM_001131024,0.0349086489,0.0175783796,0.0107297762,0.0105969145,0.1001182849,0.0554710974,0.0235142486,0.0731421044,0.0349569496,0.0530215796,0.0327117,0.0606574276,0.0404416439,0.1117076447,0.034180615,0.0,0.0168670478,0.1079216606,0.04351511,0.0349677348
CCZ1B:NM_198097,0.0,0.0,0.0,0.0,0.0302331865,0.0118933166,0.0,0.0,0.0128527404,0.0269605029,0.0043997861,0.0297749485,0.0167100409,0.1204519985,0.0,0.0010733266,0.0219541485,0.0529653964,0.0115132589,0.0219393245
LOC100652772:NR_073113,0.0345037421,0.0178577837,0.0,0.0322984246,0.0095742268,0.0156758674,0.0295521449,0.0263258657,0.0210070571,0.0372097987,0.0592046958,0.0155561997,0.0479046127,0.0355943127,0.0539931668,0.018931183,0.0170762576,0.018269655,0.0,0.0
PDE2A:NM_001143839,0.0,0.0185183617,0.0099429496,0.0055029756,1.249e-07,0.0097605111,0.0024473553,0.0,0.0031210055,0.0071135094,0.0,0.0,0.0032396346,4.697e-07,0.0008956842,0.0,0.0042285177,0.0,0.0,0.0
SMARCC2:NM_139067,0.0,0.0033592002,0.007569615,0.002024879,0.0056700287,0.0017716995,0.0158005127,0.0089141306,2.07e-07,0.0086602347,0.0107563172,0.0092224324,0.0076926115,0.0082300988,0.0,0.014051301,0.0031992288,0.0253380001,0.0189630205,0.0066648374
KCNJ9:NM_004983,0.0529968562,0.1437181946,0.3515585874,0.0925717154,0.1050332211,0.0722363638,0.1134002512,0.1181853406,0.1270177733,0.0664734886,0.0751005026,0.0961005423,0.0598003173,0.0119643797,0.1596889812,0.0415984479,0.0437944766,0.0769943226,0.0263115242,0.081651467
PKP4:NM_001005476,0.0,0.0,0.0,0.0,0.0,0.0001199286,0.0,9.79138e-05,0.0031381001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082081491,0.0,0.0,0.0
ASZ1:NM_130768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089292473,0.0,0.0,0.0,0.0
CAMSAP1:NM_015447,0.0,0.0,0.0,0.0014952698,0.0,0.0065492033,0.0,0.0,0.0,0.0,0.0018803125,0.0,0.0018061624,0.0,0.0,0.0,0.0,0.0050278184,0.0,0.0
MAP2K4:NM_003010,0.0,0.0052135923,0.0,0.0094270906,0.0223721068,0.0109872668,0.0143976086,0.030672996,0.0146868099,0.0203239486,0.0517399064,0.0646583042,0.0228572753,0.0685755752,0.0108993832,0.0165572938,0.0,0.0053218435,0.0261742734,0.0250072139
ACPT:NM_033068,0.0186499438,0.0,0.0,0.0,0.0430682666,0.0,0.0175366857,0.0369295317,0.0235456365,0.1173050698,0.0,0.0321066312,0.0361147046,0.0678240984,0.0229641675,0.0524615936,0.0,0.0341507128,0.0166266254,0.0
UBTD2:NM_152277,0.0076086003,0.0196956425,0.0,0.0039589067,0.0774067736,0.0241984973,0.018088785,0.1212108194,0.0835615518,0.1284835081,0.0201286148,0.0858521053,0.052889556,0.0745985465,0.0320988043,0.0261302947,0.0691689683,0.0201876219,0.0066111383,0.0378752734
NRM:NR_073066,0.0,0.0,0.0,0.0633407793,6.658e-07,6e-10,0.1064753116,0.0466359205,0.0658164042,0.0,4.8e-09,0.0239414967,1e-10,0.078975442,0.0023889227,0.0,2.55e-07,5.631e-07,0.0,1.3563e-06
KRTAP10-12:NM_198699,0.0,0.0,0.0,0.0,0.0146369613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND12:NM_032257,9.6422e-06,8.1164e-06,2.00961e-05,4.7732e-06,0.0560837643,4.578e-06,4.5178e-06,5.4714e-06,5.6723e-06,6.1109e-06,6.0245e-06,5.3048e-06,5.8197e-06,4.7468e-06,5.3047e-06,6.4386e-06,7.8464e-06,8.2923e-06,9.4806e-06,7.6761e-06
FBXL14:NM_152441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144406924,0.0069108286,0.0306034231,0.0,0.0254220796,0.0071284726,0.0115878231,0.0135973501,0.007753917,0.0,0.0,0.0,0.0
CBX7:NM_175709,0.011389071,0.0147285972,0.0,0.0059175635,0.1422320756,0.0388043594,0.016277898,0.0468925124,0.0103632993,0.0497153062,0.0037444708,0.035237129,0.0394408317,0.0709316425,0.0145327697,0.0194781602,0.070226258,0.0801094007,0.0886742046,0.0564879163
RSC1A1:NM_006511,0.0129415369,0.0164036484,0.1460931801,0.0,0.0261289178,0.0235233869,0.006119693,0.060650111,0.0321031758,0.0274773116,0.0206586063,0.0290788768,0.0701570391,0.3893871948,0.03752093,0.0213633811,0.0159330995,0.0647245825,0.0113843818,0.0480141702
BZW1:NM_001207069,0.0,0.0128738477,0.0,0.0,0.0034396062,0.0033796206,0.0,0.0,0.0,0.0,0.0,0.0041966231,0.0047011688,0.0154198937,0.0,0.0102465841,0.0,0.0,0.0064593286,0.0061711585
TP53BP2:NM_001031685,0.0,0.0,0.0,0.0,0.0028799712,0.0,0.0,0.0,0.0028738598,0.0,0.0,0.0,0.0,0.0055956763,0.0057300883,0.0,0.0,0.0,0.0041019814,0.0039208594
MIR3180-5:NR_037467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2814139246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRM5:NM_001143831,0.0052572557,0.0045274104,0.0321219569,0.0027280023,0.0115085299,0.0039822308,0.0078702505,0.0050675694,0.0,0.0109693566,0.0015890889,0.0045201424,0.0,0.0002579621,0.00314302,0.0016537726,0.0,0.0021203828,0.0033139591,0.0112399488
NSUN6:NM_182543,0.0096196506,0.008307769,0.0370976647,0.0200510815,0.0711593695,0.0830531099,0.0091291071,0.0616877535,0.0767689436,0.0653761317,0.0832170104,0.0381073155,0.0549209184,0.0944317987,0.0494692947,0.0199065635,0.103922089,0.0770478591,0.0923706507,0.0400589265
EML3:NM_153265,0.0,0.0,0.0,0.0,0.0103170957,0.0,0.0004765453,0.0052027546,0.0006100247,0.0069784698,0.0009257494,0.0002822889,0.0,0.0178370094,0.0,0.00577172,0.0,0.0,0.0060838349,0.0
GPATCH3:NM_022078,0.0554944582,0.105506171,0.2561855865,0.0636895352,0.0564355181,0.0706143358,0.1156867707,0.1430138322,0.082130811,0.1288111587,0.0741918748,0.1447914554,0.1165003491,0.0172186448,0.067339621,0.0383997478,0.0555652805,0.0396912582,0.0583307708,0.0
GALNTL6:NM_001034845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109380123,0.0,0.0319527225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD19:NM_001770,0.8327387941,0.6463890036,0.0,0.4420008088,0.9213813721,0.9117652377,0.5848081982,0.5333388405,0.5329405,0.5898127629,0.56914522,0.8076710198,0.6599611986,0.3870286924,1.0206107978,0.452508179,0.5054586811,0.4641182061,0.2817116249,0.5059850146
IL12RB2:NM_001258215,0.0,0.0029495548,0.0,0.0,0.0,0.0,0.0,0.0,0.0044219226,0.000164656,0.0,0.0,0.0,0.0147468485,0.0,0.0,0.0001543062,0.0,0.0,0.0
NISCH:NM_007184,0.0085042008,0.0476272883,0.0,0.006620882,0.0140059607,0.0135204559,0.0365182177,0.0640031853,0.053933517,0.0423601949,0.0092176923,0.0238671696,0.0373802044,0.0581821639,0.0203706129,0.0667016971,0.0278576943,0.038276536,0.0109992017,0.0457884674
HIC2:NM_015094,1.660111822,2.1907737017,0.0,1.5265589487,3.2992600476,2.5971094999,1.6540791379,2.965457631,1.7431123991,2.7527002518,1.5331751623,1.7661375643,2.2112306968,0.6838450065,1.8019751272,2.3393538441,2.0908212889,2.9315713035,1.4169966168,1.4595189669
FTH1P3:NR_002201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204268577,0.0,0.049532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV7:NM_001207037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2226788564,0.0
DLX2:NM_004405,0.0,0.0263732318,0.0,0.0,0.141142594,0.0739929361,0.0144785088,0.0784504245,0.1314170309,0.0484962787,0.0407016491,0.2190365157,0.077551571,1.1439943472,0.012327161,0.1475907986,0.1185794632,0.145158015,0.1956927498,0.1442428087
ULK4P2:NR_027470_1,0.0,0.0,0.0293931689,0.0167387025,0.0145724667,0.0,0.0,0.0,0.020789821,0.0,0.0,0.018504204,0.0,0.0,0.0099789269,0.0,0.0,0.0,0.0,0.0
CCT5:NM_012073,0.0,0.0057682117,0.0,0.0069546531,0.0,0.0030383005,0.0031828548,0.0,0.0,0.0,0.0,0.0037677118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYRM1:NM_020424,0.0,7.3737e-06,0.0,0.0,0.0,0.0,4.0004e-06,0.0,0.0,0.0,0.0,4.5077e-06,0.0,0.0325184718,0.0,0.0,0.0,0.0,6.9927e-06,0.0
SMARCAL1:NM_014140,0.0,1.53932e-05,0.0,0.0,8.1823e-06,7.9306e-06,8.4592e-06,1.02232e-05,0.0148709954,1.17625e-05,1.0985e-05,9.5562e-06,0.0225767036,9.1916e-06,0.0,1.16944e-05,1.43958e-05,1.52333e-05,1.5899e-05,0.0069257724
ARID3B:NM_006465,0.0,0.0045699875,0.0205927366,0.0027538218,0.014713756,0.0264923174,0.0025268057,0.0301870814,0.01284909,0.0213369784,0.003481968,0.0238444588,0.0433633518,0.0196698464,0.012724597,0.0072476763,0.0087081159,0.0325902977,0.0366584393,0.0
SIRPB2:NM_001122962,0.0,4.8678e-06,0.0,2.8694e-06,2.6473e-06,2.5697e-06,0.0344084736,3.5928e-06,3.3489e-06,3.5415e-06,0.0215512669,3.0215e-06,3.4664e-06,2.897e-06,3.3208e-06,0.0,4.2922e-06,0.0,0.0070762376,0.0
ATPAF2:NM_145691,0.0,0.0,0.0,0.0,0.0438735186,0.0503641183,0.0149251613,0.0310557315,0.0605202855,0.0603020324,0.0107356501,0.0632992101,0.0203209613,0.4063160569,0.0193816451,0.0110628589,0.0267610878,0.0861694547,0.0420505357,0.0667020818
ANO7:NM_001001891,0.0,0.0,0.0,0.0,0.0050455057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGN:NM_012327,0.0,0.0,0.0,0.004750482,0.0020746583,0.0105058516,0.0,0.00872251,0.0,0.0034234413,0.0,0.0,0.0,0.0046604906,0.0026897227,0.0007770029,0.0,0.0080214246,0.0,0.0037027378
PPTC7:NM_139283,0.0,0.0,0.0,0.0,0.0027925778,0.0,0.0,0.0,0.0,0.0,0.0,0.0033982321,0.0,0.0,0.0,0.0041334201,0.0,0.00531421,0.0104547613,0.0008323864
BMP10:NM_014482,0.0,0.0,0.0,0.0,0.0071437735,0.0,0.0,0.01010112,0.0096637742,0.0,0.0,0.0,0.0,0.0160343007,0.0,0.0,0.0,0.0140139112,0.0,0.0
NGRN:NR_028052,0.0,0.0,0.0,0.0,0.012680263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26e-07
LIN37:NM_019104,0.0,0.0,0.0,0.0,0.0623447331,0.030708605,0.0527036382,0.0,0.0,0.0,0.0,0.0129936708,0.0,0.0,0.0,0.0159611796,0.0,0.0,0.0,0.0
SEC14L6:NM_001193336,0.0,0.0,0.0,0.0,0.0,0.0183326567,0.0,0.0,0.0,0.0141549635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYCN:NM_001080468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595824405,0.0,0.0,0.0,0.0,0.0536903906,0.0,0.0,0.118903259,0.0,0.0,0.0,0.0
IL3RA:NM_001267713,0.0502984688,0.0581019834,0.0,0.0087817422,0.1656455021,0.0990974575,0.0157947836,0.1650048602,0.0226710557,0.0112433475,0.0235687021,0.1055335384,0.0873473821,0.6656545172,0.0205680314,0.1174388348,0.0994888563,0.055764635,0.0116917956,0.0588737138
IL18RAP:NM_003853,0.0,0.0074939124,0.0,0.0045204042,0.0200692103,0.0039443695,0.0,0.0277516213,0.079706681,0.0352963688,0.0403204103,0.1177334856,0.0714600567,0.6185812737,0.0576674157,0.0179281529,0.0287811802,0.0308118515,0.1209828058,0.0505183219
PGM1:NM_002633,2.92703e-05,0.0,0.0,0.0016361683,0.0130668309,1.32342e-05,1.35024e-05,1.7962e-05,1.65901e-05,1.86772e-05,1.7944e-05,1.5943e-05,1.84064e-05,0.0153396454,1.68062e-05,1.94305e-05,2.27556e-05,0.023098188,2.41985e-05,0.044806491
FGFBP3:NM_152429,0.0,0.0,0.0,0.0047184806,0.0041883683,0.0,0.0043008389,0.0057987885,0.0111028778,0.0,0.0,0.0258662909,0.0,0.005298477,0.0,0.0,0.0075162522,0.0160952802,0.0078974115,0.0075364699
AGBL2:NM_024783,0.0505071494,0.0544454765,0.1836106066,0.0656366671,0.1605981945,0.0487596309,0.0240472422,0.1362325481,0.1611539043,0.1401769344,0.0499101025,0.1599683422,0.095516536,0.6705928537,0.1100712304,0.0872130806,0.2131706263,0.1445990752,0.1976818741,0.1567514469
SMAD7:NM_001190822,0.0204158108,0.0087955136,0.0,0.0106439201,0.0283651432,0.0232311608,0.0145349385,0.11350512,0.031774522,0.0283777983,0.0136142974,0.0757864287,0.0519700603,0.0813003616,0.049565569,0.0141030225,0.0600978915,0.0734997147,0.0453802103,0.0426279499
RPL13:NM_001243131,0.0,0.0043418096,0.0,0.0,0.0452255548,0.0116472856,0.0024007034,0.048797409,0.0841804096,0.048283809,0.0,2e-10,0.0550173848,1.4713884076,0.0153815079,0.0632908077,0.2494628078,0.0813027397,0.2944616633,0.1403101417
YWHAH:NM_003405,0.2821633351,0.290583125,0.0,0.7302400518,0.2670024713,0.4458164831,0.3238886812,0.7064151679,0.4923767995,0.7760842324,0.5247022587,0.5277473472,0.6868817986,0.1113321741,0.442203848,0.738158615,0.4400744337,0.4356248948,0.3549981493,0.3494625613
WDR83:NR_029375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109111946,0.0,0.0,0.0,0.0292358457,0.0,0.0,0.0101025306,0.0,0.0,0.0,0.0,0.0
PRDM14:NM_024504,0.0099871515,0.0,0.0,0.0208227778,0.0600232856,0.0136149604,0.0189486018,0.044883062,0.0245511159,0.0815398983,0.0,0.0961359778,0.057059086,0.1496726802,0.0181395506,0.0275775446,0.0,0.071184517,0.1396085626,0.0249711655
HYAL1:NR_047690,0.0,0.0,0.0,0.0,0.0168740296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238252828,0.0,0.0,0.0,0.0,0.0,0.0
LRRC34:NM_153353,0.0,0.0,0.0,0.0,4.647e-07,0.01888324,1.77e-08,0.0179991701,0.0,0.0,0.0,0.0157704721,0.017705375,1.6098e-06,0.0,0.0,0.0,0.0,0.0121897061,0.0116127021
THRB:NM_000461,0.0,0.0,0.0,0.0014867344,0.0054552717,2e-10,0.0013688611,0.0,0.0001560942,0.0038909727,0.0,0.0,0.0017961313,0.0009648996,0.0,0.0039733597,0.005072356,0.0012044637,0.0,1.348e-07
PHF15:NM_015288,0.078692627,0.0383090613,0.0,0.0479175199,0.0300757807,0.0419600551,0.0980308525,0.0892576414,0.120248175,0.0935645949,0.1228940144,0.1285082625,0.0793664811,0.0798472582,0.0838719058,0.0792019175,0.1174173156,0.0991343537,0.0677249989,0.0591382043
ZC2HC1A:NM_016010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042919761,0.0,0.0,0.0,0.0,0.0,0.0,0.0169045323
HCAR1:NM_032554,0.0231378733,0.0266211003,0.2088633939,0.004013342,0.0820307022,0.0385463647,0.0110004814,0.088493783,0.1506323504,0.0573237418,0.0408205178,0.1305595271,0.0682477876,0.2245479914,0.0139474812,0.1752637608,0.1466449924,0.0887041429,0.1407656594,0.1472027807
ZCWPW2:NM_001040432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083656855,0.0,0.0,0.0,0.0034091451,0.0,0.0,0.0,0.0
USP19:NM_006677,0.0294664428,5.1739e-06,0.0,0.020401622,0.0306796664,0.0,0.0,0.0,0.0225375032,1.6977e-05,2.61474e-05,0.0263461694,0.0262238498,0.5085358353,0.0,0.0185226441,0.0,2.5e-09,0.0920193778,2.7e-09
LCN8:NM_178469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203739451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT2B:NM_003884,0.0231676154,0.0119788108,0.0,0.0120280422,0.199338808,0.0505153356,0.0243089935,0.152119478,0.1232812277,0.1395805471,0.0820008344,0.1691506459,0.1688738757,0.9090128649,0.104128041,0.1233469945,0.1785292137,0.1299442997,0.2119343255,0.1223212415
LANCL2:NM_018697,0.0154761422,0.0311257592,0.0,0.0187552075,0.0453384687,0.0566335608,0.036885943,0.1272284686,0.0531139496,0.1314353862,0.0677332009,0.0811886064,0.0616523423,0.0956901164,0.0866478931,0.0211506502,0.0338804965,0.099622415,0.0222867205,0.051120652
BCL7C:NM_004765,0.0,0.0,0.0,0.0012290076,0.0032074696,0.0,0.0075249047,0.0014952611,0.0,0.0057587071,0.0,0.0023793136,0.0021529083,0.0076726661,0.0025671522,0.0010694641,0.0,0.0,0.029910916,0.0078530307
SLC38A11:NM_173512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123211221,0.0
